fastId	X	Y
1003	-5901.267	-1617.482
1004	-5873.389	-1614.133
1005	-5509.307	-1645.252
1006	-5481.598	-1649.793
1007	-5455.065	-1658.982
1008	-5424.014	-1607.438
1009	-5454.706	-1607.906
1010	-5485.327	-1605.194
1011	-5852.660	-1571.538
1012	-5882.049	-1562.659
1013	-5925.075	-1568.630
1014	-5958.445	-1565.665
1015	-5991.120	-1562.764
1016	-5909.272	-1548.460
1017	-6005.001	-1541.445
1018	-6037.355	-1551.082
1019	-6071.063	-1552.907
1020	-6104.713	-1550.164
1021	-6138.344	-1547.178
1022	-6171.977	-1544.194
1023	-6205.610	-1541.208
1024	-6239.243	-1538.224
1025	-6609.763	-1502.213
1026	-6645.797	-1502.203
1027	-6681.759	-1499.020
1028	-6196.368	-916.537
1029	-6160.063	-919.743
1030	-6123.757	-922.948
1031	-5375.383	-989.124
1032	-5340.346	-992.229
1033	-5305.309	-995.333
1034	-5305.516	-952.134
1035	-5341.644	-948.935
1036	-5377.773	-945.737
1037	-6125.009	-879.741
1038	-6159.757	-876.675
1039	-6194.505	-873.609
1040	-5291.982	-839.424
1041	-5295.342	-868.376
1042	-5305.368	-894.980
1043	-5327.901	-867.599
1044	-8093.004	-2092.864
1045	-8056.994	-2096.115
1046	-7730.420	-2125.597
1047	-7695.623	-2128.739
1048	-7660.826	-2131.880
1049	-7626.029	-2135.022
1050	-7382.520	-2158.020
1051	-7347.729	-2161.273
1052	-7314.944	-2172.700
1053	-7273.919	-2121.652
1054	-7310.161	-2121.653
1055	-7346.413	-2118.513
1056	-7621.282	-2094.725
1057	-7655.637	-2091.752
1058	-7689.994	-2088.780
1059	-7724.349	-2085.807
1060	-8054.172	-2057.282
1061	-8089.858	-2054.197
1062	-8125.543	-2051.111
1063	-8109.668	-1949.271
1064	-8074.667	-1952.443
1065	-8039.664	-1955.616
1066	-7763.629	-1979.632
1067	-7734.684	-1982.255
1068	-7705.737	-1984.878
1069	-7676.790	-1987.503
1070	-7647.845	-1990.126
1071	-7324.926	-2020.413
1072	-7294.484	-2023.468
1073	-7265.807	-2033.713
1074	-7262.144	-1980.703
1075	-7292.853	-1980.360
1076	-7323.536	-1977.692
1077	-7630.346	-1951.032
1078	-7661.025	-1948.367
1079	-7691.703	-1945.701
1080	-7722.383	-1943.036
1081	-7753.060	-1940.371
1082	-8040.554	-1915.407
1083	-8076.242	-1912.307
1084	-8111.929	-1909.209
1085	-8124.160	-1800.050
1086	-8095.640	-1802.608
1087	-8067.118	-1805.167
1088	-8038.597	-1807.726
1089	-7744.947	-1835.071
1090	-7717.163	-1837.562
1091	-7689.381	-1840.054
1092	-7661.597	-1842.547
1093	-7633.814	-1845.039
1094	-7348.975	-1870.595
1095	-7319.468	-1873.243
1096	-7290.492	-1878.887
1097	-7329.101	-1725.733
1098	-7302.786	-1728.024
1099	-7276.600	-1727.509
1100	-7640.024	-1698.680
1101	-7668.484	-1696.204
1102	-7696.943	-1693.728
1103	-7725.402	-1691.252
1104	-8025.277	-1665.174
1105	-8053.805	-1662.695
1106	-8082.334	-1660.213
1107	-8110.862	-1657.733
1108	-8049.151	-1419.279
1109	-8020.314	-1421.865
1110	-7991.477	-1424.451
1111	-7670.287	-1453.245
1112	-7633.967	-1456.501
1113	-7597.648	-1459.757
1114	-7234.449	-1492.326
1115	-7198.128	-1495.581
1116	-7161.803	-1498.789
1117	-7213.436	-1449.123
1118	-7248.063	-1449.034
1119	-7282.641	-1446.027
1120	-7597.264	-1418.680
1121	-7632.222	-1415.641
1122	-7667.179	-1412.604
1123	-8002.039	-1383.505
1124	-8032.336	-1380.873
1125	-8062.632	-1378.240
1126	-7597.810	-1059.641
1127	-7568.797	-1062.237
1128	-7539.781	-1064.832
1129	-7249.631	-1090.791
1130	-7214.717	-1093.962
1131	-7181.643	-1104.874
1132	-7176.679	-1051.038
1133	-7208.739	-1051.377
1134	-7240.801	-1048.560
1135	-7531.885	-1022.989
1136	-7560.991	-1020.433
1137	-7590.099	-1017.876
1138	-7294.490	-912.461
1139	-7297.634	-947.777
1140	-9691.786	-1273.617
1141	-9656.057	-1276.771
1142	-9620.330	-1279.925
1143	-9237.118	-1313.753
1144	-9201.407	-1316.906
1145	-9165.696	-1320.059
1146	-9129.984	-1323.210
1147	-9094.274	-1326.364
1148	-9058.564	-1329.516
1149	-9029.677	-1332.067
1150	-8635.607	-1367.864
1151	-8599.776	-1371.028
1152	-8568.312	-1373.807
1153	-8563.002	-1334.685
1154	-8598.904	-1331.515
1155	-8634.805	-1328.346
1156	-9054.886	-1288.853
1157	-9091.142	-1288.058
1158	-9127.373	-1284.861
1159	-9163.603	-1281.662
1160	-9198.823	-1278.553
1161	-9617.428	-1241.603
1162	-9652.027	-1238.548
1163	-9687.252	-1235.439
1164	-9563.154	-1030.788
1165	-9557.184	-966.052
1166	-9586.676	-966.437
1167	-9034.971	-1073.476
1168	-8941.775	-1075.059
1169	-8967.481	-1082.132
1170	-8915.085	-1075.529
1171	-8591.983	-1104.401
1172	-8562.338	-1107.050
1173	-8533.849	-1110.182
1174	-8507.181	-1120.369
1175	-8596.727	-1065.049
1176	-8568.745	-1067.495
1177	-8535.650	-1070.390
1178	-8502.555	-1070.198
1179	-8904.529	-1038.137
1180	-8932.509	-1035.685
1181	-8959.570	-1028.617
1182	-9030.333	-1023.177
1183	-8560.892	-993.044
1184	-8592.805	-984.285
1185	-8588.297	-939.083
1186	-8561.364	-939.331
1187	-11411.786	-1798.606
1188	-11377.361	-1801.695
1189	-11342.935	-1804.786
1190	-11307.742	-1771.689
1191	-11343.605	-1768.580
1192	-11379.469	-1765.469
1193	-11379.080	-1658.340
1194	-11343.138	-1661.563
1195	-11307.196	-1664.789
1196	-11331.972	-1626.398
1197	-11368.318	-1623.247
1198	-11404.663	-1620.095
1199	-11386.314	-1511.541
1200	-11359.404	-1513.918
1201	-11332.493	-1516.294
1202	-11296.735	-1377.619
1203	-11325.785	-1375.053
1204	-11354.836	-1372.486
1205	-10293.646	-1181.920
1206	-10257.369	-1185.120
1207	-10221.093	-1188.323
1208	-10655.344	-1147.568
1209	-10690.858	-1146.867
1210	-10726.347	-1143.736
1211	-10759.307	-1140.828
1212	-10792.266	-1137.920
1213	-10825.225	-1135.011
1214	-10858.185	-1132.103
1215	-10890.746	-1126.817
1216	-10916.292	-1126.976
1217	-10944.689	-1124.469
1218	-10973.904	-1121.893
1219	-10957.262	-1100.966
1220	-10928.355	-1104.520
1221	-10681.329	-1122.625
1222	-10709.804	-1120.113
1223	-10739.699	-1117.475
1224	-10769.594	-1114.838
1225	-10799.489	-1112.200
1226	-10828.755	-1105.992
1227	-10888.174	-1099.057
1228	-10856.314	-1092.984
1229	-10877.618	-1072.876
1230	-10912.016	-1075.879
1231	-10944.243	-1077.050
1232	-10957.313	-1047.043
1233	-10924.959	-1045.904
1234	-10893.688	-1045.675
1235	-10901.062	-1016.940
1236	-10929.159	-1017.058
1237	-10958.341	-1018.084
1238	-10957.985	-989.085
1239	-10929.654	-988.089
1240	-10696.728	-1055.187
1241	-10672.309	-1062.706
1242	-10647.488	-1068.185
1243	-10641.209	-1010.990
1244	-10666.588	-1010.134
1245	-10691.966	-1009.276
1246	-10717.344	-1008.419
1247	-10721.147	-1047.668
1248	-10227.796	-1227.311
1249	-10263.523	-1224.158
1250	-10299.252	-1221.005
1251	-10334.980	-1217.852
1252	-10618.435	-1191.833
1253	-10648.842	-1189.150
1254	-10679.248	-1186.467
1255	-10709.655	-1183.785
1256	-10740.061	-1181.101
1257	-10770.469	-1178.414
1258	-10800.877	-1175.732
1259	-10831.283	-1173.049
1260	-10861.690	-1170.366
1261	-10892.098	-1167.682
1262	-10922.503	-1164.999
1263	-10952.910	-1162.316
1264	-10983.317	-1159.632
1265	-11013.723	-1156.950
1266	-11042.366	-1154.422
1267	-11071.011	-1151.895
1268	-11099.654	-1149.367
1269	-11128.296	-1146.840
1270	-11156.939	-1144.313
1271	-11188.913	-1141.491
1272	-11220.886	-1138.670
1273	-11252.859	-1135.850
1274	-11964.933	-1748.955
1275	-11932.939	-1751.828
1276	-11900.944	-1754.699
1277	-11871.916	-1722.602
1278	-11907.635	-1719.446
1279	-11943.354	-1716.288
1280	-11928.249	-1609.057
1281	-11893.127	-1612.209
1282	-11858.102	-1616.082
1283	-11854.217	-1580.933
1284	-11885.330	-1578.218
1285	-11916.440	-1575.469
1286	-12389.572	-1426.792
1287	-12279.305	-1436.708
1288	-12245.939	-1434.073
1289	-11910.655	-1464.735
1290	-11877.126	-1467.802
1291	-11843.596	-1470.868
1292	-11827.632	-1331.003
1293	-11861.322	-1328.133
1294	-11895.012	-1325.264
1295	-12231.897	-1296.568
1296	-12264.417	-1288.076
1297	-12375.627	-1278.420
1298	-12934.032	-1674.851
1299	-12828.624	-1682.686
1300	-12821.574	-1633.993
1301	-12892.570	-1627.880
1302	-12883.874	-1533.668
1303	-12817.869	-1541.190
1304	-12810.388	-1490.802
1305	-12879.465	-1485.862
1306	-12909.279	-1380.938
1307	-12799.265	-1390.766
1308	-12895.563	-1233.524
1309	-12785.535	-1243.147
1310	-12960.648	-1092.803
1311	-12934.428	-1095.115
1312	-12907.937	-1097.285
1313	-12881.650	-1094.050
1314	-12772.534	-1103.656
1315	-14550.971	-1299.861
1316	-14515.990	-1300.858
1317	-14481.009	-1301.854
1318	-14166.182	-1310.821
1319	-14131.200	-1311.817
1320	-14096.219	-1312.813
1321	-14062.042	-1319.285
1322	-13992.841	-1321.772
1323	-13958.137	-1316.744
1324	-13922.862	-1317.749
1325	-13887.586	-1318.752
1326	-13534.838	-1328.797
1327	-13499.562	-1329.799
1328	-13464.346	-1331.590
1329	-13449.338	-1195.759
1330	-13484.862	-1194.763
1331	-13406.978	-1076.333
1332	-13432.215	-1079.192
1333	-13457.453	-1082.055
1334	-13459.463	-1104.722
1335	-13434.164	-1106.948
1336	-13408.865	-1109.179
1337	-13875.442	-1181.645
1338	-13910.966	-1180.633
1339	-13946.489	-1179.621
1340	-13981.290	-1174.117
1341	-14091.768	-1175.027
1342	-14128.618	-1175.374
1343	-14496.558	-1164.955
1344	-14533.452	-1163.903
1345	-14570.345	-1162.853
1346	-15053.539	-1495.283
1347	-15088.204	-1493.345
1348	-15122.869	-1491.408
1349	-15436.965	-1472.293
1350	-15471.925	-1471.894
1351	-15506.898	-1469.939
1352	-15541.870	-1467.984
1353	-15821.645	-1452.343
1354	-15856.617	-1450.387
1355	-15891.589	-1448.433
1356	-15888.631	-1339.893
1357	-15852.674	-1341.414
1358	-15816.717	-1342.936
1359	-15529.055	-1355.112
1360	-15493.097	-1356.635
1361	-15457.138	-1358.157
1362	-15421.182	-1359.679
1363	-15115.704	-1372.609
1364	-15080.251	-1374.111
1365	-15044.799	-1375.611
1366	-15039.040	-1285.958
1367	-15074.037	-1284.962
1368	-15109.035	-1283.964
1369	-15422.204	-1276.042
1370	-15457.458	-1275.038
1371	-15492.711	-1274.035
1372	-15527.964	-1273.030
1373	-15809.902	-1264.000
1374	-15845.155	-1262.995
1375	-15880.408	-1261.991
1376	-15245.492	-1181.350
1377	-16420.635	-1405.726
1378	-16421.338	-1362.529
1379	-16395.768	-1307.694
1380	-16373.336	-1258.578
1381	-16347.697	-1204.404
1382	-1782.061	-2795.915
1383	-1810.896	-2793.379
1384	-1839.730	-2790.843
1385	-1868.564	-2788.306
1386	-1756.918	-2760.158
1387	-1784.961	-2757.691
1388	-1813.005	-2755.224
1389	-1841.050	-2752.756
1390	-1869.094	-2750.288
1391	-1694.399	-2659.892
1392	-1725.977	-2657.117
1393	-1757.553	-2654.341
1394	-1789.130	-2651.564
1395	-1820.707	-2648.787
1396	-1852.283	-2646.011
1397	-1667.264	-2624.287
1398	-1698.402	-2621.548
1399	-1729.539	-2618.810
1400	-1760.676	-2616.072
1401	-1791.813	-2613.333
1402	-1822.949	-2610.594
1403	-1854.085	-2607.854
1404	-1884.970	-2603.273
1405	-1607.347	-2523.440
1406	-1637.813	-2520.763
1407	-1668.280	-2518.086
1408	-1698.747	-2515.409
1409	-1729.213	-2512.732
1410	-1759.680	-2510.055
1411	-1790.146	-2507.376
1412	-1820.623	-2504.857
1413	-1851.115	-2506.355
1414	-1816.699	-2464.907
1415	-1787.059	-2469.627
1416	-1757.127	-2472.259
1417	-1727.193	-2474.890
1418	-1697.261	-2477.522
1419	-1667.327	-2480.154
1420	-1637.394	-2482.785
1421	-1607.460	-2485.416
1422	-1577.526	-2488.047
1423	-1515.120	-2388.164
1424	-1544.986	-2385.542
1425	-1574.852	-2382.921
1426	-1604.719	-2380.299
1427	-1634.583	-2377.676
1428	-1664.449	-2375.054
1429	-1694.315	-2372.431
1430	-1724.181	-2369.809
1431	-1754.046	-2367.187
1432	-1783.956	-2365.453
1433	-1813.707	-2368.674
1434	-1931.760	-2358.135
1435	-1423.177	-2246.271
1436	-1454.541	-2243.518
1437	-1485.904	-2240.765
1438	-1517.267	-2238.012
1439	-1548.630	-2235.259
1440	-1579.993	-2232.506
1441	-1611.355	-2229.752
1442	-1642.718	-2226.998
1443	-1674.081	-2224.244
1444	-1705.365	-2220.807
1445	-1735.629	-2212.254
1446	-1851.433	-2201.768
1447	-1824.658	-2126.965
1448	-1708.562	-2137.748
1449	-1355.928	-2153.088
1450	-1332.751	-2116.549
1451	-1370.906	-2009.383
1452	-1398.464	-2006.972
1453	-1426.022	-2004.558
1454	-1453.581	-2002.147
1455	-1481.138	-1999.733
1456	-1508.695	-1997.320
1457	-1536.253	-1994.907
1458	-1563.811	-1992.493
1459	-1591.421	-1991.284
1460	-1618.845	-1994.545
1461	-1663.833	-1984.031
1462	-1701.663	-1980.715
1463	-1739.494	-1977.398
1464	-1645.325	-2002.364
1465	-1761.386	-1991.818
1466	-1788.495	-1977.732
1467	-1817.617	-1969.840
1468	-1847.641	-1966.610
1469	-1898.098	-1987.245
1470	-1868.920	-1989.805
1471	-1839.743	-1992.364
1472	-1566.672	-2018.300
1473	-1537.496	-2020.853
1474	-1508.319	-2023.408
1475	-1479.142	-2025.961
1476	-1449.965	-2028.515
1477	-1420.787	-2031.069
1478	-1391.610	-2033.622
1479	-1362.433	-2036.175
1480	-1333.279	-2038.964
1481	-1348.004	-1971.719
1482	-1376.522	-1969.393
1483	-1405.029	-1966.897
1484	-1433.534	-1964.399
1485	-1462.040	-1961.902
1486	-1490.546	-1959.404
1487	-1519.052	-1956.907
1488	-1547.524	-1954.095
1489	-1575.316	-1947.396
1490	-1624.587	-1947.356
1491	-1601.533	-1935.970
1492	-1699.251	-1940.811
1493	-1725.900	-1926.333
1494	-1756.120	-1932.763
1495	-1787.019	-1933.397
1496	-1867.233	-1901.296
1497	-1836.956	-1903.953
1498	-1806.677	-1906.610
1499	-1776.376	-1908.872
1500	-1542.599	-1928.554
1501	-1512.444	-1931.407
1502	-1482.268	-1934.052
1503	-1452.091	-1936.697
1504	-1421.916	-1939.342
1505	-1391.738	-1941.985
1506	-1361.563	-1944.629
1507	-1331.325	-1945.647
1508	-1206.413	-1889.841
1509	-1581.184	-1872.139
1510	-1701.404	-1864.067
1511	-1666.383	-1802.917
1512	-1548.042	-1813.077
1513	-1191.245	-1853.059
1514	-1146.970	-1760.351
1515	-1520.491	-1742.775
1516	-1640.572	-1734.849
1517	-1606.815	-1673.810
1518	-1487.468	-1683.687
1519	-1131.799	-1723.546
1520	-1086.938	-1631.140
1521	-1459.968	-1613.603
1522	-1580.897	-1604.954
1523	-1546.297	-1544.543
1524	-1427.002	-1554.441
1525	-1071.260	-1594.364
1526	-1026.267	-1501.629
1527	-1398.933	-1484.011
1528	-1520.736	-1476.565
1529	-1486.139	-1410.972
1530	-1365.646	-1421.637
1531	-1011.074	-1464.795
1532	-963.802	-1373.867
1533	-1342.648	-1360.846
1534	-1461.757	-1350.899
1535	-1427.435	-1283.089
1536	-948.589	-1337.026
1537	-904.477	-1245.883
1538	-1402.766	-1221.997
1539	-1367.630	-1156.238
1540	-889.238	-1209.039
1541	-851.838	-1117.274
1542	-1343.655	-1095.594
1543	-1308.118	-1027.854
1544	-833.082	-1080.743
1545	-783.603	-990.183
1546	-767.788	-953.421
1547	-1126.933	-906.846
1548	-1249.773	-896.973
1549	-721.929	-862.956
1550	-705.465	-826.298
1551	-658.873	-739.398
1552	-641.851	-706.221
1553	-1169.757	-724.256
1554	-1046.516	-722.337
1555	-1196.663	-719.804
1556	-1223.570	-715.352
1557	-1218.112	-682.595
1558	-1187.670	-681.143
1559	-1157.227	-679.691
1560	-1126.786	-678.241
1561	-1096.344	-676.791
1562	-1065.957	-678.837
1563	-1035.570	-680.911
1564	-3413.602	-2508.585
1565	-3377.848	-2511.739
1566	-3342.625	-2518.282
1567	-3191.247	-2540.584
1568	-3309.533	-2532.083
1569	-3449.356	-2505.432
1570	-3485.109	-2502.276
1571	-3520.863	-2499.121
1572	-3556.615	-2495.965
1573	-3592.370	-2492.807
1574	-3628.124	-2489.651
1575	-3663.877	-2486.491
1576	-3805.906	-2489.988
1577	-3944.567	-2479.234
1578	-3977.235	-2464.283
1579	-4012.375	-2456.786
1580	-4048.235	-2453.599
1581	-4084.096	-2450.423
1582	-4119.958	-2447.246
1583	-4155.821	-2444.069
1584	-4191.683	-2440.893
1585	-4227.545	-2437.715
1586	-4263.407	-2434.535
1587	-4245.607	-2397.042
1588	-4212.028	-2400.018
1589	-4178.451	-2402.994
1590	-4144.871	-2405.970
1591	-4111.293	-2408.946
1592	-4077.716	-2411.920
1593	-4044.137	-2414.895
1594	-4010.558	-2417.867
1595	-3976.980	-2420.841
1596	-3943.331	-2421.876
1597	-3910.165	-2416.250
1598	-3666.381	-2448.214
1599	-3631.198	-2451.322
1600	-3596.014	-2454.432
1601	-3560.831	-2457.538
1602	-3525.647	-2460.645
1603	-3490.465	-2463.751
1604	-3455.281	-2466.855
1605	-3420.097	-2469.959
1606	-3384.915	-2473.064
1607	-3349.732	-2476.167
1608	-3314.495	-2478.115
1609	-3279.594	-2473.259
1610	-3391.911	-2366.451
1611	-3355.795	-2369.634
1612	-3319.679	-2372.819
1613	-3250.798	-2393.719
1614	-3284.123	-2379.549
1615	-3428.026	-2363.265
1616	-3464.142	-2360.079
1617	-3500.258	-2356.893
1618	-3536.374	-2353.706
1619	-3572.490	-2350.518
1620	-3608.608	-2347.329
1621	-3644.724	-2344.140
1622	-3883.472	-2341.444
1623	-3916.090	-2327.070
1624	-3951.038	-2320.070
1625	-3986.613	-2316.922
1626	-4022.188	-2313.775
1627	-4057.763	-2310.626
1628	-4093.338	-2307.476
1629	-4128.912	-2304.327
1630	-4164.487	-2301.176
1631	-4200.062	-2298.025
1632	-4235.637	-2294.873
1633	-4241.660	-2251.239
1634	-4205.949	-2254.404
1635	-4170.237	-2257.568
1636	-4134.525	-2260.731
1637	-4098.814	-2263.895
1638	-4063.104	-2267.057
1639	-4027.391	-2270.219
1640	-3991.680	-2273.380
1641	-3955.969	-2276.540
1642	-3920.258	-2279.701
1643	-3884.493	-2281.756
1644	-3849.057	-2276.871
1645	-3606.514	-2309.439
1646	-3571.527	-2312.527
1647	-3536.539	-2315.616
1648	-3501.551	-2318.705
1649	-3466.564	-2321.793
1650	-3431.576	-2324.878
1651	-3396.589	-2327.964
1652	-3361.602	-2331.050
1653	-3326.616	-2334.135
1654	-3291.629	-2337.219
1655	-3256.594	-2339.363
1656	-3221.830	-2334.953
1657	-3259.372	-2237.328
1658	-3294.912	-2234.196
1659	-3330.452	-2231.064
1660	-3365.992	-2227.931
1661	-3401.532	-2224.798
1662	-3437.073	-2221.665
1663	-3472.614	-2218.529
1664	-3508.155	-2215.394
1665	-3543.697	-2212.258
1666	-3579.238	-2209.121
1667	-3817.842	-2195.327
1668	-3851.912	-2185.592
1669	-3887.210	-2181.917
1670	-3922.573	-2178.790
1671	-3957.934	-2175.662
1672	-3993.296	-2172.536
1673	-4028.659	-2169.407
1674	-4064.021	-2166.278
1675	-4099.383	-2163.149
1676	-4134.746	-2160.019
1677	-4170.108	-2156.889
1678	-4205.470	-2153.757
1679	-4164.740	-2002.385
1680	-4200.347	-1999.154
1681	-4235.094	-1990.956
1682	-4129.127	-2005.537
1683	-4093.514	-2008.689
1684	-4057.900	-2011.840
1685	-4022.287	-2014.992
1686	-3986.673	-2018.142
1687	-3951.060	-2021.292
1688	-3915.447	-2024.442
1689	-3879.834	-2027.591
1690	-3844.222	-2030.738
1691	-3808.609	-2033.885
1692	-3772.983	-2036.850
1693	-3737.390	-2034.427
1694	-3611.934	-2045.304
1695	-3471.558	-2063.645
1696	-3436.203	-2066.762
1697	-3400.847	-2069.881
1698	-3365.492	-2072.996
1699	-3330.137	-2076.114
1700	-3294.783	-2079.229
1701	-3259.427	-2082.344
1702	-3224.073	-2085.458
1703	-3590.902	-1971.654
1704	-3706.036	-1961.802
1705	-4207.910	-1916.750
1706	-4172.699	-1857.944
1707	-4288.893	-1846.918
1708	-3557.981	-1912.107
1709	-3674.328	-1902.130
1710	-3149.542	-1852.261
1711	-3179.430	-1849.631
1712	-3209.319	-1847.001
1713	-3239.207	-1844.369
1714	-3269.095	-1841.737
1715	-3298.983	-1839.105
1716	-3328.872	-1836.473
1717	-3448.429	-1825.939
1718	-3478.386	-1824.973
1719	-3508.024	-1829.345
1720	-3536.457	-1840.036
1721	-3558.041	-1817.581
1722	-3589.909	-1814.771
1723	-3621.778	-1811.960
1724	-3644.902	-1829.775
1725	-3782.018	-1798.072
1726	-3810.419	-1795.564
1727	-3838.820	-1793.056
1728	-3867.221	-1790.549
1729	-3895.622	-1788.040
1730	-3924.024	-1785.531
1731	-3952.426	-1783.023
1732	-3980.827	-1780.513
1733	-4009.228	-1778.003
1734	-4037.631	-1775.492
1735	-4066.032	-1772.982
1736	-4094.504	-1772.314
1737	-4122.663	-1776.537
1738	-4149.721	-1785.447
1739	-4170.325	-1763.509
1740	-4203.192	-1760.603
1741	-4235.062	-1757.784
1742	-4258.165	-1776.457
1743	-4285.662	-1761.995
1744	-4066.077	-1796.505
1745	-4035.443	-1799.213
1746	-4004.809	-1801.920
1747	-3974.174	-1804.627
1748	-3943.540	-1807.332
1749	-3912.906	-1810.038
1750	-3882.272	-1812.744
1751	-3851.638	-1815.448
1752	-3821.004	-1818.153
1753	-3790.370	-1820.858
1754	-3759.736	-1823.561
1755	-3729.103	-1826.265
1756	-3452.321	-1851.676
1757	-3421.865	-1854.359
1758	-3391.410	-1857.043
1759	-3360.955	-1859.726
1760	-3330.500	-1862.408
1761	-3300.045	-1865.090
1762	-3269.592	-1867.772
1763	-3239.137	-1870.454
1764	-3208.682	-1873.134
1765	-3178.230	-1875.814
1766	-3147.776	-1878.495
1767	-3117.322	-1881.175
1768	-3113.594	-1816.885
1769	-3142.898	-1814.306
1770	-3172.201	-1811.726
1771	-3201.504	-1809.147
1772	-3230.807	-1806.566
1773	-3260.111	-1803.986
1774	-3289.414	-1801.405
1775	-3318.718	-1798.824
1776	-3435.879	-1788.003
1777	-3464.308	-1780.581
1778	-3513.723	-1781.336
1779	-3490.961	-1768.199
1780	-3589.410	-1774.659
1781	-3610.761	-1759.141
1782	-3639.261	-1765.669
1783	-3668.441	-1767.216
1784	-3785.055	-1757.143
1785	-3814.204	-1754.568
1786	-3843.353	-1751.995
1787	-3872.504	-1749.420
1788	-3901.654	-1746.845
1789	-3930.804	-1744.270
1790	-3959.954	-1741.693
1791	-3989.105	-1739.117
1792	-4018.254	-1736.541
1793	-4047.362	-1733.572
1794	-4075.703	-1726.428
1795	-4125.981	-1727.268
1796	-4102.412	-1714.512
1797	-4198.408	-1723.372
1798	-4223.009	-1704.761
1799	-4047.333	-1703.607
1800	-4017.664	-1706.229
1801	-3987.996	-1708.851
1802	-3958.326	-1711.474
1803	-3928.657	-1714.096
1804	-3898.988	-1716.718
1805	-3869.320	-1719.339
1806	-3839.651	-1721.959
1807	-3809.982	-1724.580
1808	-3780.314	-1727.199
1809	-3750.646	-1729.818
1810	-3720.978	-1732.437
1811	-3691.310	-1735.056
1812	-3661.642	-1737.675
1813	-3435.922	-1757.584
1814	-3406.193	-1760.204
1815	-3376.464	-1762.824
1816	-3346.735	-1765.445
1817	-3317.006	-1768.065
1818	-3287.278	-1770.684
1819	-3257.550	-1773.302
1820	-3227.822	-1775.920
1821	-3198.094	-1778.538
1822	-3168.366	-1781.155
1823	-3138.639	-1783.771
1824	-3108.911	-1786.388
1825	-3474.670	-1706.121
1826	-3588.794	-1696.195
1827	-4085.177	-1652.082
1828	-4199.476	-1643.121
1829	-4165.909	-1583.752
1830	-4052.706	-1593.046
1831	-3556.738	-1636.908
1832	-3440.337	-1646.876
1833	-3417.193	-1576.808
1834	-3531.542	-1567.118
1835	-4027.676	-1522.142
1836	-4138.894	-1512.920
1837	-4105.774	-1454.136
1838	-3992.352	-1463.748
